order_id,customer_id,order_date,ship_date,delivery_date,ship_mode,origin_warehouse,dest_city,dest_state,product_category,product_id,quantity,unit_price,order_value,shipping_cost,delivery_time_days,delivery_status,returned,cost_of_goods,labor_time_minutes,order_priority,promo_code,customer_segment,carrier,profit,profit_margin,order_week,order_month,order_year,fulfillment_lag_days,delivery_lag,on_time
O003147,C1950,2025-01-24,2025-01-26,2025-02-01,Ground,WH_West,City_184,PA,Toys,P2567,1,53.27,53.27,5.28,6,Delivered,No,20.17,14,Low,NA,Consumer,CarrierD,26.14,0.491,4,Jan,2025,2,4,1
O003148,C1222,2024-04-18,2024-04-19,2024-04-24,Ground,WH_Central,City_163,GA,Toys,P6766,2,41.6,83.2,5.29,5,Delivered,No,30.52,30,Medium,WELCOME5,Consumer,CarrierC,43.79,0.526,16,Apr,2024,1,4,1
O003149,C1093,2025-02-07,2025-02-07,2025-02-12,Ground,WH_North,City_355,GA,Electronics,P8897,1,39.24,39.24,6.74,5,Delivered,No,19.62,15,Low,NA,Consumer,CarrierC,11.08,0.282,6,Feb,2025,0,5,1
O003150,C2342,2024-09-29,2024-10-01,2024-10-09,Ground,WH_South,City_26,FL,Sports,P2953,4,28.78,115.12,5.86,8,Delivered,No,51.18,52,Low,SUMMER10,Enterprise,CarrierA,51.84,0.45,39,Sep,2024,2,6,0
O003151,C1073,2024-03-07,2024-03-07,2024-03-12,Ground,WH_South,City_9,MI,Toys,P5077,3,49.27,147.81,5.17,5,Delivered,No,78.8,48,High,FREESHIP,SMB,CarrierB,58.08,0.393,10,Mar,2024,0,5,1
O003152,C1028,2024-12-24,2024-12-25,2025-01-05,Ground,WH_North,City_73,IL,Toys,P7907,2,42.27,84.54,5.35,11,Delivered,No,40.78,32,High,NA,Enterprise,CarrierD,34.57,0.409,52,Dec,2024,1,10,0
O003153,C2175,2024-12-03,2024-12-05,2024-12-11,Ground,WH_East,City_58,FL,Beauty,P5033,2,84.79,169.58,5.08,6,Delivered,No,64.14,32,High,WELCOME5,Enterprise,CarrierA,96.52,0.569,49,Dec,2024,2,4,1
O003154,C1404,2025-07-23,2025-07-25,2025-07-27,Two-Day,WH_North,City_208,CA,Beauty,P6083,2,23.79,47.58,15.12,2,Delivered,No,23.61,34,Low,SUMMER10,Consumer,CarrierB,4.77,0.1,30,Jul,2025,2,0,1
O003155,C2527,2024-03-23,2024-03-25,2024-04-02,Ground,WH_North,City_175,OH,Sports,P1716,2,31.24,62.48,7.31,8,Delivered,No,26.71,36,Low,FREESHIP,SMB,CarrierA,24.14,0.386,12,Mar,2024,2,6,0
O003156,C1907,2024-11-17,2024-11-18,2024-11-26,Ground,WH_North,City_74,GA,Apparel,P8347,2,50.72,101.44,5.99,8,Delivered,No,48.88,32,Low,SUMMER10,Consumer,CarrierB,42.73,0.421,46,Nov,2024,1,7,0
O003157,C1700,2025-10-09,2025-10-09,2025-10-17,Ground,WH_South,City_111,PA,Sports,P1316,5,63.56,317.8,7.33,8,Delivered,No,167.52,95,Low,SUMMER10,Enterprise,CarrierB,131.55,0.414,41,Oct,2025,0,8,0
O003158,C2324,2025-04-20,2025-04-20,2025-04-23,Air,WH_Central,City_215,FL,Toys,P2960,3,68.76,206.28,32.43,3,Delivered,No,77.51,45,Low,SUMMER10,Consumer,CarrierD,90.94,0.441,16,Apr,2025,0,3,1
O003159,C2302,2024-07-30,2024-07-31,2024-08-05,Ground,WH_West,City_212,CA,Beauty,P3783,1,13.62,13.62,6.09,5,Delivered,No,6.32,14,Low,NA,Enterprise,CarrierA,-0.47,-0.035,31,Jul,2024,1,4,1
O003160,C1560,2025-06-07,2025-06-07,2025-06-09,Two-Day,WH_West,City_337,GA,Toys,P6125,4,46.78,187.12,13.78,2,Delivered,No,102.41,68,High,WELCOME5,SMB,CarrierA,62.77,0.335,23,Jun,2025,0,2,1
O003161,C2590,2024-07-12,2024-07-14,2024-07-19,Ground,WH_East,City_230,MI,Electronics,P4782,2,53.57,107.14,5.06,5,Delivered,No,53.57,32,Medium,SUMMER10,SMB,CarrierC,44.67,0.417,28,Jul,2024,2,3,1
O003162,C1871,2025-09-28,2025-09-30,2025-10-06,Ground,WH_Central,City_101,MI,Beauty,P9645,5,53.89,269.45,6.08,6,Delivered,No,99.94,75,Low,WELCOME5,Consumer,CarrierB,154.43,0.573,39,Sep,2025,2,4,1
O003163,C2076,2025-04-03,2025-04-04,2025-04-10,Air,WH_East,City_148,NC,Apparel,P1845,3,68.56,205.68,37.34,6,Delivered,No,73.11,48,Low,WELCOME5,SMB,CarrierC,89.47,0.435,14,Apr,2025,1,5,0
O003164,C2511,2024-08-15,2024-08-17,2024-08-22,Ground,WH_East,City_229,GA,Toys,P4280,4,50.18,200.72,5.81,5,Delivered,No,102.31,72,Low,NA,SMB,CarrierB,83.96,0.418,33,Aug,2024,2,3,1
O003165,C2072,2024-01-08,2024-01-09,2024-01-15,Ground,WH_East,City_388,CA,Beauty,P6592,1,53.79,53.79,6.91,6,Delivered,No,25.46,11,Medium,WELCOME5,Consumer,CarrierA,20.1,0.374,2,Jan,2024,1,5,1
O003166,C1861,2024-09-18,2024-09-20,2024-09-22,Two-Day,WH_Central,City_387,IL,Apparel,P5765,5,42.47,212.35,12.33,2,Delivered,No,92.59,70,Medium,SUMMER10,Enterprise,CarrierC,99.03,0.466,38,Sep,2024,2,0,1
O003167,C1251,2024-02-11,2024-02-13,2024-02-17,Two-Day,WH_South,City_129,NC,Apparel,P2506,4,56.99,227.96,13.35,4,Delivered,No,122.57,44,Low,FREESHIP,Consumer,CarrierB,86.76,0.381,6,Feb,2024,2,2,0
O003168,C2264,2025-08-29,2025-08-30,2025-09-04,Ground,WH_Central,City_27,MI,Toys,P6302,4,34.83,139.32,5.68,5,Delivered,No,56.16,92,Low,WELCOME5,Enterprise,CarrierD,66.44,0.477,35,Aug,2025,1,4,1
O003169,C1019,2025-11-01,2025-11-02,2025-11-07,Ground,WH_South,City_13,GA,Apparel,P6314,4,33.99,135.96,6.62,5,Delivered,No,57.4,68,Medium,FREESHIP,Enterprise,CarrierA,63.78,0.469,44,Nov,2025,1,4,1
O003170,C2153,2025-05-09,2025-05-10,2025-05-17,Ground,WH_East,City_181,PA,Toys,P8221,2,78.6,157.2,6.43,7,Delivered,No,84.4,38,Medium,WELCOME5,SMB,CarrierB,61.81,0.393,19,May,2025,1,6,1
O003171,C1214,2024-01-16,2024-01-16,2024-01-22,Ground,WH_West,City_148,MI,Apparel,P6162,2,20.38,40.76,6.96,6,Delivered,No,17.29,28,Medium,FREESHIP,Enterprise,CarrierA,13.15,0.323,3,Jan,2024,0,6,1
O003172,C1948,2024-07-06,2024-07-06,2024-07-13,Ground,WH_West,City_88,PA,Toys,P4259,5,84.65,423.25,5.05,7,Delivered,No,204.16,70,Medium,SUMMER10,Enterprise,CarrierB,205.64,0.486,27,Jul,2024,0,7,1
O003173,C1406,2024-04-17,2024-04-17,2024-04-22,Ground,WH_East,City_107,GA,Beauty,P9137,3,58.33,174.99,5.82,5,Delivered,No,62.94,36,Low,FREESHIP,Enterprise,CarrierC,101.91,0.582,16,Apr,2024,0,5,1
O003174,C1198,2024-07-17,2024-07-18,2024-07-23,Ground,WH_Central,City_366,GA,Apparel,P5053,1,34.46,34.46,6.26,5,Delivered,No,14.4,16,High,FREESHIP,Enterprise,CarrierC,11.88,0.345,29,Jul,2024,1,4,1
O003175,C2196,2025-07-25,2025-07-27,2025-08-01,Ground,WH_East,City_43,FL,Home,P1891,4,91.02,364.08,6.82,5,Delivered,No,147.39,52,Medium,SUMMER10,Consumer,CarrierB,203.63,0.559,30,Jul,2025,2,3,1
O003176,C1664,2025-01-04,2025-01-04,2025-01-12,Ground,WH_South,City_342,MI,Apparel,P3891,3,46.66,139.98,5.44,8,Delivered,No,53.16,42,Medium,WELCOME5,Enterprise,CarrierB,76.34,0.545,1,Jan,2025,0,8,0
O003177,C2019,2024-08-25,2024-08-26,2024-09-02,Ground,WH_Central,City_384,OH,Toys,P8848,3,50.85,152.55,5.6,7,Delivered,No,54.64,45,Low,WELCOME5,Consumer,CarrierD,86.91,0.57,34,Aug,2024,1,6,1
O003178,C2023,2024-10-24,2024-10-25,2024-10-29,Two-Day,WH_East,City_292,NC,Electronics,P1953,2,35.04,70.08,17.99,4,Delivered,No,35.04,30,Low,FREESHIP,Enterprise,CarrierB,13.45,0.192,43,Oct,2024,1,3,0
O003179,C1938,2025-03-20,2025-03-20,2025-04-04,Ground,WH_South,City_11,NY,Sports,P9118,3,88.49,265.47,6.31,15,Delivered,No,105.52,51,Low,SUMMER10,Enterprise,CarrierD,147.52,0.556,12,Mar,2025,0,15,0
O003180,C1213,2025-09-20,2025-09-21,2025-09-27,Air,WH_West,City_256,NY,Beauty,P5314,3,39.44,118.32,28.62,6,Delivered,No,56.48,39,Medium,NA,SMB,CarrierA,28.54,0.241,38,Sep,2025,1,5,0
O003181,C2327,2024-09-07,2024-09-07,2024-09-12,Ground,WH_North,City_335,IL,Toys,P1626,2,34.63,69.26,6.06,5,Delivered,No,35.66,30,Medium,FREESHIP,Consumer,CarrierA,23.94,0.346,36,Sep,2024,0,5,1
O003182,C1898,2024-03-22,2024-03-23,2024-03-26,Two-Day,WH_North,City_288,CA,Toys,P2336,1,52.32,52.32,16.47,3,Delivered,No,22.32,14,Medium,FREESHIP,SMB,CarrierC,11.85,0.226,12,Mar,2024,1,2,1
O003183,C1294,2024-12-27,2024-12-27,2024-12-29,Air,WH_West,City_171,NC,Electronics,P7223,3,43.28,129.84,32.95,2,Delivered,No,64.92,33,Low,SUMMER10,SMB,CarrierB,28.01,0.216,52,Dec,2024,0,2,1
O003184,C1056,2025-05-30,2025-05-31,2025-06-05,Ground,WH_East,City_280,TX,Home,P7710,3,67.91,203.73,5.24,5,Delivered,Yes,75.49,39,Low,FREESHIP,Consumer,CarrierC,118.32,0.581,22,May,2025,1,4,1
O003185,C1079,2024-11-23,2024-11-25,2024-12-02,Ground,WH_East,City_386,IL,Sports,P6494,4,35.54,142.16,6.72,7,Delivered,No,71.83,64,High,NA,Consumer,CarrierB,55.93,0.393,47,Nov,2024,2,5,1
O003186,C1074,2025-10-08,2025-10-09,2025-10-16,Ground,WH_East,City_236,NY,Home,P2361,4,51.86,207.44,5.06,7,Delivered,No,80.1,56,Low,SUMMER10,SMB,CarrierA,115.56,0.557,41,Oct,2025,1,6,1
O003187,C1654,2024-12-12,2024-12-14,2024-12-19,Ground,WH_West,City_320,NY,Apparel,P2408,3,40.22,120.66,6.89,5,Delivered,No,61.16,45,High,SUMMER10,Consumer,CarrierA,47.21,0.391,50,Dec,2024,2,3,1
O003188,C2628,2024-05-02,2024-05-04,2024-05-05,Overnight,WH_South,City_176,CA,Apparel,P7683,3,82.08,246.24,49.89,1,Delivered,No,109.59,48,Low,WELCOME5,Consumer,CarrierB,81,0.329,18,May,2024,2,-1,1
O003189,C2843,2025-02-04,2025-02-04,2025-02-06,Two-Day,WH_North,City_194,MI,Sports,P3679,2,47.41,94.82,14.5,2,Delivered,No,36.72,28,Low,WELCOME5,Consumer,CarrierA,40.24,0.424,6,Feb,2025,0,2,1
O003190,C1512,2024-10-19,2024-10-21,2024-10-29,Ground,WH_East,City_108,MI,Apparel,P7090,4,64.05,256.2,5.49,8,Delivered,No,93.42,56,Low,FREESHIP,Consumer,CarrierC,150.57,0.588,42,Oct,2024,2,6,0
O003191,C1529,2024-01-31,2024-01-31,2024-02-02,Two-Day,WH_West,City_134,FL,Apparel,P6155,1,32.9,32.9,15.01,2,Delivered,No,17.09,16,Low,FREESHIP,Enterprise,CarrierA,-1.12,-0.034,5,Jan,2024,0,2,1
O003192,C1607,2025-04-13,2025-04-13,2025-04-20,Ground,WH_North,City_131,NY,Electronics,P8644,3,54.19,162.57,6.78,7,Delivered,No,81.28,39,Medium,SUMMER10,SMB,CarrierA,69.83,0.43,15,Apr,2025,0,7,1
O003193,C1504,2025-10-13,2025-10-15,2025-10-17,Overnight,WH_East,City_9,MI,Toys,P9966,5,45.46,227.3,43.2,2,Delivered,No,113.74,70,Low,FREESHIP,Consumer,CarrierD,61.96,0.273,42,Oct,2025,2,0,1
O003194,C2899,2024-05-01,2024-05-01,2024-05-06,Two-Day,WH_West,City_47,NC,Sports,P4727,5,27.77,138.85,15.68,5,Delivered,No,51.23,70,Low,SUMMER10,Consumer,CarrierC,63.54,0.458,18,May,2024,0,5,0
O003195,C1196,2025-07-13,2025-07-15,2025-07-17,Overnight,WH_North,City_168,OH,Toys,P1660,6,91.07,546.42,53.79,2,Delivered,No,256.98,108,Low,SUMMER10,Enterprise,CarrierA,222.69,0.408,28,Jul,2025,2,0,1
O003196,C1007,2024-11-18,2024-11-20,2024-11-23,Two-Day,WH_South,City_338,PA,Sports,P7163,2,41.38,82.76,16.01,3,Delivered,No,40.81,36,Low,NA,Enterprise,CarrierD,21.62,0.261,47,Nov,2024,2,1,1
O003197,C2919,2025-04-01,2025-04-01,2025-04-08,Ground,WH_South,City_131,TX,Toys,P6820,2,92.98,185.96,6.85,7,Delivered,No,71.06,26,Medium,WELCOME5,SMB,CarrierC,104.93,0.564,14,Apr,2025,0,7,1
O003198,C2619,2025-07-14,2025-07-15,2025-07-19,Two-Day,WH_East,City_274,OH,Beauty,P7352,2,56.31,112.62,12.4,4,Delivered,No,59.72,34,Medium,NA,SMB,CarrierD,36.42,0.323,29,Jul,2025,1,3,0
O003199,C2033,2024-11-07,2024-11-07,2024-11-16,Ground,WH_East,City_313,NY,Beauty,P1057,3,46.47,139.41,5.43,9,Delivered,No,75.33,39,High,WELCOME5,Enterprise,CarrierB,53.97,0.387,45,Nov,2024,0,9,0
O003200,C2297,2025-10-26,2025-10-26,2025-10-31,Two-Day,WH_West,City_53,MI,Apparel,P2614,3,35.18,105.54,17.72,5,Delivered,No,48.48,48,Low,SUMMER10,SMB,CarrierC,33.58,0.318,43,Oct,2025,0,5,0
O003201,C1912,2024-11-25,2024-11-26,2024-12-01,Ground,WH_South,City_290,CA,Electronics,P5504,2,74.6,149.2,7.45,5,Delivered,No,74.6,26,Medium,NA,Enterprise,CarrierA,64.03,0.429,48,Nov,2024,1,4,1
O003202,C1848,2025-02-11,2025-02-12,2025-02-19,Ground,WH_West,City_245,NY,Electronics,P3568,2,64.28,128.56,6.93,7,Delivered,No,64.28,32,Medium,FREESHIP,SMB,CarrierD,53.51,0.416,7,Feb,2025,1,6,1
O003203,C2948,2025-11-11,2025-11-12,2025-11-17,Ground,WH_North,City_142,FL,Home,P3379,6,1.27,7.62,5.49,5,Delivered,No,2.99,96,Low,WELCOME5,Consumer,CarrierA,-12.38,-1.625,46,Nov,2025,1,4,1
O003204,C2408,2025-01-31,2025-02-01,2025-02-08,Ground,WH_South,City_362,IL,Apparel,P8977,3,15.03,45.09,6.53,7,Delivered,No,21.56,51,Medium,FREESHIP,Enterprise,CarrierD,10.88,0.241,5,Jan,2025,1,6,1
O003205,C2549,2024-02-01,2024-02-03,2024-02-09,Ground,WH_Central,City_361,GA,Electronics,P7302,1,75.25,75.25,6.34,6,Delivered,No,37.62,14,Medium,FREESHIP,Consumer,CarrierB,29.61,0.393,5,Feb,2024,2,4,1
O003206,C1424,2025-03-18,2025-03-20,2025-03-27,Ground,WH_South,City_346,NC,Beauty,P8916,5,63.86,319.3,6.02,7,Delivered,No,156.46,50,Low,WELCOME5,Enterprise,CarrierC,150.82,0.472,12,Mar,2025,2,5,1
O003207,C2874,2024-01-17,2024-01-18,2024-01-26,Ground,WH_South,City_343,MI,Apparel,P4995,2,50.98,101.96,6.56,8,Delivered,No,53.85,26,Medium,SUMMER10,SMB,CarrierB,38.43,0.377,3,Jan,2024,1,7,0
O003208,C2369,2024-08-28,2024-08-28,2024-09-02,Ground,WH_North,City_52,NY,Sports,P7980,6,9.51,57.06,7.4,5,Delivered,No,22.2,108,High,NA,Enterprise,CarrierA,14.5,0.254,35,Aug,2024,0,5,1
O003209,C1880,2024-09-11,2024-09-13,2024-09-18,Ground,WH_South,City_230,MI,Electronics,P9156,2,32.95,65.9,5.37,5,Delivered,No,32.95,38,High,SUMMER10,Enterprise,CarrierA,23.02,0.349,37,Sep,2024,2,3,1
O003210,C2409,2025-07-25,2025-07-27,2025-07-29,Overnight,WH_West,City_96,GA,Home,P6258,3,74.73,224.19,44.67,2,Delivered,No,94.89,42,Low,WELCOME5,Consumer,CarrierD,79.59,0.355,30,Jul,2025,2,0,1
O003211,C2803,2024-08-11,2024-08-11,2024-08-18,Ground,WH_North,City_21,CA,Electronics,P3860,4,37.62,150.48,5.23,7,Delivered,No,75.24,52,Low,WELCOME5,Consumer,CarrierB,63.77,0.424,32,Aug,2024,0,7,1
O003212,C1770,2024-09-25,2024-09-25,2024-09-26,Overnight,WH_South,City_145,NC,Toys,P4522,2,35.56,71.12,51.13,1,Delivered,No,26.62,30,Low,SUMMER10,Enterprise,CarrierD,-10.23,-0.144,39,Sep,2024,0,1,1
O003213,C2935,2024-09-05,2024-09-07,2024-09-14,Ground,WH_Central,City_331,NY,Apparel,P8774,4,43.43,173.72,6.58,7,Delivered,No,86.29,52,Critical,FREESHIP,SMB,CarrierB,74.61,0.429,36,Sep,2024,2,5,1
O003214,C1984,2025-09-02,2025-09-03,2025-09-09,Ground,WH_West,City_327,GA,Home,P7956,2,55.62,111.24,5.25,6,Delivered,No,57.77,30,Medium,WELCOME5,Enterprise,CarrierC,44.62,0.401,36,Sep,2025,1,5,1
O003215,C1435,2024-12-14,2024-12-14,2024-12-19,Ground,WH_Central,City_90,PA,Apparel,P9025,4,26.25,105,7.23,5,Delivered,No,44.53,72,Low,NA,Consumer,CarrierD,44.6,0.425,50,Dec,2024,0,5,1
O003216,C1491,2024-11-05,2024-11-07,2024-11-12,Ground,WH_East,City_100,OH,Apparel,P4143,5,22.89,114.45,6.73,5,Delivered,No,41.93,70,Medium,NA,Enterprise,CarrierD,57.39,0.501,45,Nov,2024,2,3,1
O003217,C2875,2025-10-08,2025-10-09,2025-10-14,Ground,WH_Central,City_25,MI,Electronics,P2967,3,13.83,41.49,5.03,5,Delivered,No,20.75,48,Low,NA,SMB,CarrierB,9.95,0.24,41,Oct,2025,1,4,1
O003218,C2970,2025-09-01,2025-09-01,2025-09-06,Ground,WH_East,City_313,PA,Home,P7575,5,45.35,226.75,6.34,5,Delivered,No,108.07,75,Low,WELCOME5,SMB,CarrierA,103.34,0.456,36,Sep,2025,0,5,1
O003219,C2960,2025-09-03,2025-09-05,2025-09-15,Ground,WH_Central,City_198,GA,Electronics,P2246,4,40.7,162.8,5,10,Delivered,No,81.4,60,Low,WELCOME5,Consumer,CarrierD,69.2,0.425,36,Sep,2025,2,8,0
O003220,C2153,2025-11-19,2025-11-21,2025-11-29,Ground,WH_North,City_54,NY,Electronics,P7198,2,48.11,96.22,5.62,8,Delivered,No,48.11,34,Critical,WELCOME5,SMB,CarrierD,38.41,0.399,47,Nov,2025,2,6,0
O003221,C2118,2024-10-11,2024-10-13,2024-10-14,Overnight,WH_West,City_82,CA,Beauty,P9324,3,16.26,48.78,54.2,1,Delivered,No,18.4,48,Low,FREESHIP,Consumer,CarrierD,-29.58,-0.606,41,Oct,2024,2,-1,1
O003222,C1069,2025-03-27,2025-03-27,2025-04-01,Ground,WH_Central,City_97,TX,Apparel,P2806,3,50.72,152.16,6.89,5,Delivered,No,53.81,51,High,WELCOME5,SMB,CarrierC,85.34,0.561,13,Mar,2025,0,5,1
O003223,C2713,2025-01-20,2025-01-21,2025-01-23,Air,WH_West,City_377,IL,Apparel,P8053,3,43.56,130.68,25.55,2,Delivered,No,53.54,39,Low,NA,Consumer,CarrierD,46.91,0.359,4,Jan,2025,1,1,1
O003224,C2470,2024-04-15,2024-04-15,2024-04-21,Two-Day,WH_West,City_357,OH,Apparel,P7563,3,62.67,188.01,17.18,6,Delivered,No,74.44,48,Low,SUMMER10,Enterprise,CarrierB,90.63,0.482,16,Apr,2024,0,6,0
O003225,C2605,2024-04-21,2024-04-23,2024-04-28,Ground,WH_West,City_274,PA,Sports,P8950,3,47.44,142.32,5.83,5,Delivered,No,52.62,45,Medium,SUMMER10,SMB,CarrierB,78.47,0.551,16,Apr,2024,2,3,1
O003226,C2179,2024-12-19,2024-12-21,2024-12-26,Ground,WH_East,City_205,NC,Home,P9344,4,67.23,268.92,6.39,5,Delivered,No,134.23,52,Low,NA,SMB,CarrierC,122.06,0.454,51,Dec,2024,2,3,1
O003227,C2868,2024-07-29,2024-07-30,2024-08-06,Ground,WH_South,City_322,FL,Apparel,P9441,3,68.65,205.95,7.2,7,Delivered,No,79.02,39,High,FREESHIP,Consumer,CarrierC,115.05,0.559,31,Jul,2024,1,6,1
O003228,C2839,2024-06-29,2024-06-29,2024-07-04,Overnight,WH_North,City_282,MI,Home,P9450,4,46.36,185.44,46.81,5,Delivered,No,82.43,72,Low,WELCOME5,Enterprise,CarrierC,47.56,0.256,26,Jun,2024,0,5,0
O003229,C2586,2025-07-15,2025-07-17,2025-07-22,Ground,WH_South,City_106,MI,Sports,P8051,4,31.31,125.24,7.43,5,Delivered,No,49.47,60,Low,NA,SMB,CarrierD,61.14,0.488,29,Jul,2025,2,3,1
O003230,C2258,2024-08-17,2024-08-19,2024-08-23,Two-Day,WH_East,City_15,CA,Beauty,P7522,1,37.09,37.09,12.69,4,Delivered,No,13.7,14,High,WELCOME5,Enterprise,CarrierD,9.02,0.243,33,Aug,2024,2,2,0
O003231,C1725,2025-03-24,2025-03-25,2025-04-01,Ground,WH_South,City_320,CA,Apparel,P3272,2,62.84,125.68,6.13,7,Delivered,No,51.82,24,Low,SUMMER10,SMB,CarrierD,64.85,0.516,13,Mar,2025,1,6,1
O003232,C1829,2025-05-12,2025-05-14,2025-05-17,Air,WH_East,City_332,OH,Home,P2806,1,40.84,40.84,31.27,3,Delivered,No,19.78,15,Low,WELCOME5,SMB,CarrierA,-12.01,-0.294,20,May,2025,2,1,1
O003233,C1039,2025-09-25,2025-09-26,2025-09-29,Two-Day,WH_West,City_182,PA,Sports,P6637,1,66.81,66.81,12.67,3,Delivered,No,32.34,18,Low,SUMMER10,Enterprise,CarrierB,19.64,0.294,39,Sep,2025,1,2,1
O003234,C2917,2025-10-27,2025-10-29,2025-11-04,Ground,WH_South,City_367,CA,Home,P2805,3,34.63,103.89,7.1,6,Delivered,No,39.5,51,Medium,NA,Enterprise,CarrierA,51.17,0.493,44,Oct,2025,2,4,1
O003235,C2846,2024-09-05,2024-09-06,2024-09-08,Overnight,WH_North,City_254,NC,Apparel,P8941,1,51.58,51.58,43.86,2,Delivered,No,19.27,18,Medium,FREESHIP,Enterprise,CarrierD,-13.71,-0.266,36,Sep,2024,1,1,1
O003236,C2427,2025-02-04,2025-02-04,2025-02-10,Ground,WH_Central,City_262,TX,Electronics,P8220,4,19.19,76.76,5.59,6,Delivered,No,38.38,68,Medium,FREESHIP,Consumer,CarrierA,24.63,0.321,6,Feb,2025,0,6,1
O003237,C2682,2024-02-28,2024-02-29,2024-03-07,Ground,WH_North,City_231,IL,Apparel,P2007,3,65.38,196.14,5.84,7,Delivered,No,101.56,33,Critical,NA,Consumer,CarrierD,84.78,0.432,9,Feb,2024,1,6,1
O003238,C1834,2025-11-22,2025-11-22,2025-11-25,Two-Day,WH_South,City_312,FL,Electronics,P2850,2,92.52,185.04,15.92,3,Delivered,No,92.52,38,Medium,NA,Enterprise,CarrierA,72.04,0.389,47,Nov,2025,0,3,1
O003239,C2654,2024-08-24,2024-08-26,2024-08-31,Ground,WH_North,City_323,NY,Electronics,P1386,4,30.36,121.44,6.44,5,Delivered,No,60.72,44,Medium,NA,Enterprise,CarrierC,49,0.403,34,Aug,2024,2,3,1
O003240,C2611,2025-01-05,2025-01-07,2025-01-12,Ground,WH_South,City_211,NC,Toys,P7190,4,25.87,103.48,5.1,5,Delivered,No,55.6,52,High,FREESHIP,Consumer,CarrierD,36.54,0.353,1,Jan,2025,2,3,1
O003241,C1058,2025-12-01,2025-12-01,2025-12-09,Ground,WH_East,City_143,CA,Sports,P8210,4,22.88,91.52,7.2,8,Delivered,No,39.4,44,Low,SUMMER10,Enterprise,CarrierB,39.64,0.433,49,Dec,2025,0,8,0
O003242,C1052,2025-07-06,2025-07-07,2025-07-12,Ground,WH_West,City_213,NC,Sports,P8710,4,66.14,264.56,6.2,5,Delivered,No,113.25,68,Critical,WELCOME5,SMB,CarrierB,136.95,0.518,27,Jul,2025,1,4,1
O003243,C2073,2024-02-07,2024-02-07,2024-02-19,Ground,WH_North,City_333,IL,Beauty,P1969,2,70.85,141.7,5.51,12,Delivered,No,77.43,24,Low,NA,SMB,CarrierB,55.88,0.394,6,Feb,2024,0,12,0
O003244,C2332,2024-09-22,2024-09-24,2024-09-29,Ground,WH_East,City_181,TX,Electronics,P2837,2,25.03,50.06,6.43,5,Delivered,No,25.03,26,Low,NA,Consumer,CarrierC,15.48,0.309,38,Sep,2024,2,3,1
O003245,C2895,2025-09-13,2025-09-13,2025-09-19,Ground,WH_North,City_397,CA,Toys,P5994,2,29.96,59.92,6.7,6,Delivered,No,30.14,30,Medium,NA,SMB,CarrierC,19.48,0.325,37,Sep,2025,0,6,1
O003246,C2790,2024-11-19,2024-11-19,2024-11-24,Ground,WH_West,City_102,PA,Apparel,P4922,2,41.02,82.04,7.28,5,Delivered,No,36.83,28,Medium,NA,SMB,CarrierC,34.57,0.421,47,Nov,2024,0,5,1
O003247,C2089,2024-04-24,2024-04-24,2024-04-26,Two-Day,WH_Central,City_186,FL,Sports,P3802,3,45.43,136.29,17.2,2,Delivered,No,69.22,48,Low,FREESHIP,Consumer,CarrierC,44.11,0.324,17,Apr,2024,0,2,1
O003248,C2171,2024-10-05,2024-10-05,2024-10-11,Ground,WH_West,City_69,IL,Toys,P6193,1,61.21,61.21,7.19,6,Delivered,No,25.16,16,Medium,NA,SMB,CarrierA,26.94,0.44,40,Oct,2024,0,6,1
O003249,C1982,2024-04-21,2024-04-22,2024-04-26,Air,WH_West,City_359,GA,Sports,P3208,1,75.24,75.24,31.99,4,Delivered,No,39.12,17,Medium,WELCOME5,SMB,CarrierC,2.09,0.028,16,Apr,2024,1,3,0
O003250,C1474,2024-12-11,2024-12-12,2024-12-14,Overnight,WH_Central,City_45,MI,Beauty,P8023,3,55.81,167.43,56.49,2,Delivered,No,68.59,39,Low,NA,Enterprise,CarrierA,37.67,0.225,50,Dec,2024,1,1,1
O003251,C1910,2024-02-25,2024-02-25,2024-03-01,Ground,WH_West,City_195,FL,Apparel,P2807,1,51.64,51.64,5.99,5,Delivered,No,20.36,12,Low,FREESHIP,SMB,CarrierD,23.85,0.462,8,Feb,2024,0,5,1
O003252,C2647,2024-09-12,2024-09-14,2024-09-16,Two-Day,WH_West,City_149,NY,Toys,P7697,3,39.71,119.13,16.26,2,Delivered,No,53.26,39,Medium,SUMMER10,SMB,CarrierD,44.93,0.377,37,Sep,2024,2,0,1
O003253,C2483,2025-06-17,2025-06-19,2025-06-21,Overnight,WH_East,City_281,MI,Home,P2125,2,61.9,123.8,56.22,2,Delivered,No,60.36,24,Low,FREESHIP,Consumer,CarrierB,4.34,0.035,25,Jun,2025,2,0,1
O003254,C2740,2024-04-13,2024-04-13,2024-04-23,Ground,WH_East,City_312,PA,Apparel,P9651,1,58.67,58.67,6.82,10,Delivered,Yes,21.3,14,Medium,FREESHIP,Enterprise,CarrierC,28.87,0.492,15,Apr,2024,0,10,0
O003255,C1110,2024-08-22,2024-08-24,2024-08-30,Ground,WH_Central,City_344,CA,Beauty,P5059,3,45.53,136.59,6.12,6,Delivered,No,69.57,45,Medium,SUMMER10,Consumer,CarrierD,55.5,0.406,34,Aug,2024,2,4,1
